"","superkey","policy1","policy2","policy3","policy4","policy5","key2","Population","percent_male","percent_female","under_18","18-24","25-44","45-64","over_65","Mean_income","Unemployment_rate","County Code","County","Crude_rate","outcome"
"187","MD2015",0,0,0,0,0,"2015-24045",101800,0.475962671905697,0.524037328094303,0.220776031434185,0.154440078585462,0.227190569744597,0.250039292730845,0.147554027504912,69010,6.8,24045,"Wicomico County",0.0976848686138517,1
"188","MD2015",0,0,0,0,0,"2015-24510",622150,0.469981515711645,0.530018484288355,0.210785180422728,0.103576307964317,0.307147793940368,0.25097966728281,0.127511050389777,61731,7.5,24510,"Baltimore city",0.455094403946939,0
"189","MD2016",0,0,0,0,1,"2016-24510",615849,0.469444620353366,0.530555379646634,0.209234731240937,0.0994188510495267,0.310074385117131,0.249559551123733,0.131712481468672,65059,6.6,24510,"Baltimore city",0.748376348704333,0
"190","MD2016",0,0,0,0,1,"2016-24013",167110,0.494428819340554,0.505571180659446,0.220100532583328,0.0873436658488421,0.221704266650709,0.310478128179044,0.160373406738077,104584,3.7,24013,"Carroll County",0.328052679295701,0
"191","MD2016",0,0,0,0,1,"2016-24015",102567,0.496972710520928,0.503027289479072,0.231078222040227,0.0810397106281747,0.242885138494838,0.296898612614194,0.148098316222567,81578,5.2,24015,"Cecil County",0.370359541144021,0
"192","MD2016",0,0,0,0,1,"2016-24009",91028,0.494814782264798,0.505185217735202,0.236015291998067,0.0842817594586281,0.229226172166806,0.310025486663444,0.140451289713055,111784,3.9,24009,"Calvert County",0.339722304413102,0
"193","MD2016",0,0,0,0,1,"2016-24021",247224,0.492431964534188,0.507568035465812,0.234455392680322,0.0874146522991295,0.251735268420542,0.288560172151571,0.137834514448435,103005,3.9,24021,"Frederick County",0.363502712134124,0
"194","MD2016",0,0,0,0,1,"2016-24025",250361,0.489157656344239,0.510842343655761,0.225718063116859,0.0830440843422098,0.244383110788022,0.292909039347183,0.153945702405726,96509,4.2,24025,"Harford County",0.322668026387074,0
"195","MD2016",0,0,0,0,1,"2016-24027",315619,0.489780399785818,0.510219600214182,0.245409813731113,0.0810407484973972,0.261647746174977,0.28224219707939,0.129659494517123,137054,3.3,24027,"Howard County",0.148156087166215,0
"196","MD2016",0,0,0,0,1,"2016-24017",157336,0.483137997661057,0.516862002338943,0.242112421823359,0.0902654192301825,0.257544363654853,0.291725987695124,0.118351807596481,105550,4.3,24017,"Charles County",0.221933356583495,0
"197","MD2016",0,0,0,0,1,"2016-24047",51424,0.486543248288737,0.513456751711263,0.17517112632234,0.0665836963285625,0.195025668948351,0.294551182327318,0.268668326073429,76373,9.3,24047,"Worcester County",0.369333644351139,0
"198","MD2016",0,0,0,0,1,"2016-24003",567665,0.495551073256234,0.504448926743766,0.223663604414576,0.088649115235218,0.271799388723983,0.274831106374358,0.141056785251865,113363,3.8,24003,"Anne Arundel County",0.341341365998881,0
"199","MD2016",0,0,0,0,1,"2016-24005",828616,0.4743005203858,0.5256994796142,0.216056653504156,0.0893707097135464,0.260194106799772,0.269659287293511,0.164719242689014,91300,4.7,24005,"Baltimore County",0.403116147990556,0
"200","MD2016",0,0,0,0,1,"2016-24043",149665,0.508970033073865,0.491029966926135,0.221701800688204,0.0806200514482344,0.252470517489059,0.280105569104333,0.16510206127017,72310,5.2,24043,"Washington County",0.392569132089532,0
"201","MD2016",0,0,0,0,1,"2016-24031",1040245,0.482981413032507,0.517018586967493,0.234488990574336,0.0792197991819235,0.266310340352513,0.274355560468928,0.1456253094223,135849,3.5,24031,"Montgomery County",0.0900501310995792,0
"202","MD2016",0,0,0,0,1,"2016-24033",907939,0.481649097571533,0.518350902428467,0.224867529646815,0.100299689736866,0.282460605833652,0.269568770589214,0.122803404193454,92135,4.5,24033,"Prince George's County",0.114531264281994,0
"203","MD2016",0,0,0,0,1,"2016-24037",111689,0.499583665356481,0.500416334643519,0.245709067141796,0.0945482545281988,0.262604195578795,0.274136217532613,0.123002265218598,100183,4.3,24037,"St. Mary's County",0.159876362279837,0
"204","MD2016",0,0,0,0,1,"2016-24045",102136,0.475473877966633,0.524526122033367,0.220872170439414,0.150710816949949,0.228381765489152,0.248511788203963,0.151523458917522,69617,6.3,24045,"Wicomico County",0.331458319116371,0
"205","MD2016",0,0,0,0,1,"2016-24001",72055,0.519866768440774,0.480133231559226,0.175948927902297,0.124404968426896,0.242037332593158,0.260786898896676,0.196821872180973,55075,6.3,24001,"Allegany County",0.568418133924858,0
"206","MD2017",1,1,1,1,1,"2017-24001",71386,0.520256072619281,0.479743927380719,0.174670103381615,0.122727145378646,0.242232370492814,0.260149048833105,0.200221331913821,56646,5.9,24001,"Allegany County",0.502687984360818,1
"207","MD2017",1,1,1,1,1,"2017-24009",91365,0.49506922782247,0.50493077217753,0.233710939637717,0.0839927762272205,0.230843320746457,0.307141684452471,0.144311278936135,117132,3.7,24009,"Calvert County",0.327861686083364,1
"208","MD2017",1,1,1,1,1,"2017-24011",33108,0.49084813338166,0.50915186661834,0.23731424429141,0.0759031049897306,0.244140389029842,0.282378881237163,0.160263380451855,66763,4.4,24011,"Caroline County",0.45190250956527,0
"209","MD2017",1,1,1,1,1,"2017-24003",571592,0.495629749891531,0.504370250108469,0.222952735517642,0.0875642066369018,0.273065403294658,0.272500314909936,0.143917339640863,116281,3.6,24003,"Anne Arundel County",0.397742636091655,0
"210","MD2017",1,1,1,1,1,"2017-24005",828603,0.474140209485121,0.525859790514879,0.216245898216637,0.0885611082750123,0.259230294845662,0.267928066878831,0.168034631783858,95245,4.4,24005,"Baltimore County",0.458876497354853,0
"211","MD2017",1,1,1,1,1,"2017-24031",1048244,0.483437062363343,0.516562937636657,0.233477129370643,0.0789911509152449,0.26513769694842,0.272198076020469,0.150195946745223,140141,3.4,24031,"Montgomery County",0.102001303349987,0
"212","MD2017",1,1,1,1,1,"2017-24033",908801,0.481601582744737,0.518398417255263,0.223524181861596,0.0983163530849988,0.280998810520675,0.269710310618056,0.127450343914674,95699,4.3,24033,"Prince George's County",0.13694788092327,0
"213","MD2017",1,1,1,1,1,"2017-24037",112413,0.49926609911665,0.50073390088335,0.244811543148924,0.0928184462651117,0.26366167614066,0.272050385631555,0.126657948813749,101264,4.1,24037,"St. Mary's County",0.328401395262144,0
"214","MD2017",1,1,1,1,1,"2017-24043",150288,0.508823059725327,0.491176940274673,0.220430107526882,0.0801461194506547,0.251869743425955,0.27895108059193,0.168602949004578,75383,4.8,24043,"Washington County",0.33869489566869,1
"215","MD2017",1,1,1,1,1,"2017-24045",102363,0.473911471918564,0.526088528081436,0.220997821478464,0.148178541074412,0.22850053241894,0.246788390336352,0.155534714691832,72948,5.9,24045,"Wicomico County",0.272048035910341,1
"216","MD2017",1,1,1,1,1,"2017-24047",51577,0.486205091416717,0.513794908583283,0.173565736665568,0.065474920991915,0.195881885336487,0.291253853461814,0.273823603544215,79530,8.8,24047,"Worcester County",0.270845424646934,1
"217","MD2017",1,1,1,1,1,"2017-24510",609841,0.469301014526737,0.530698985473263,0.206991658481473,0.0964612087412949,0.314167135368071,0.246938136333897,0.135441861075264,68623,6.3,24510,"Baltimore city",0.815828711938893,0
"218","MD2017",1,1,1,1,1,"2017-24013",167620,0.495036391838683,0.504963608161317,0.218112397088653,0.0858191146641212,0.224752416179454,0.307081493855149,0.164234578212624,108542,3.5,24013,"Carroll County",0.33376842431503,0
"219","MD2017",1,1,1,1,1,"2017-24015",102573,0.497070379144609,0.502929620855391,0.228607918263091,0.0797675801624209,0.242929425872306,0.29622805221647,0.152467023485713,85903,4.9,24015,"Cecil County",0.603429817219162,0
"220","MD2017",1,1,1,1,1,"2017-24017",159451,0.48241779606274,0.51758220393726,0.241591460699525,0.0881587446927269,0.257295344651335,0.291236806291588,0.121717643664825,108430,4.1,24017,"Charles County",0.26299311208516,0
"221","MD2017",1,1,1,1,1,"2017-24021",250959,0.492741842292964,0.507258157707036,0.232528022505668,0.0868189624600034,0.253435820193737,0.286106495483326,0.141110699357266,106439,3.7,24021,"Frederick County",0.289657252144654,1
"222","MD2017",1,1,1,1,1,"2017-24025",251890,0.489094445988328,0.510905554011672,0.22360951208861,0.0825320576442098,0.245670729286593,0.290225892254556,0.157961808726031,100608,4,24025,"Harford County",0.408470812182741,0
"223","MD2017",1,1,1,1,1,"2017-24027",319374,0.489297813848341,0.510702186151659,0.245229730660605,0.0807485894280687,0.261063831119628,0.278970736503285,0.133987112288414,140873,3.2,24027,"Howard County",0.174393437824068,0
"224","OH2013",0,0,0,0,0,"2013-39153",541934,0.484612517391417,0.515387482608583,0.218722206025088,0.0928046588698993,0.244760432082135,0.286272867175708,0.15743983584717,66568,7.6,39153,"Summit County",0.10150897708481,1
"225","OH2013",0,0,0,0,0,"2013-39099",234387,0.486281235734064,0.513718764265936,0.206875807958633,0.0891815672370908,0.224517571367013,0.291935986210839,0.187489067226425,56335,8.5,39099,"Mahoning County",0.175311819864967,0
"226","OH2013",0,0,0,0,0,"2013-39103",174624,0.493540406816932,0.506459593183068,0.239205378413047,0.0758200476452263,0.237132352941176,0.298452675462708,0.149389545537841,80696,5.8,39103,"Medina County",0.085755938598748,1
"227","OH2013",0,0,0,0,0,"2013-39017",371398,0.490209963435452,0.509790036564548,0.243711597800742,0.120671086004771,0.242368025675959,0.265206059267955,0.128043231250572,71993,7.5,39017,"Butler County",0.228942661983667,0
"228","OH2013",0,0,0,0,0,"2013-39113",534229,0.481284243273952,0.518715756726048,0.225553086784881,0.0975761330815062,0.245336737616266,0.269489301404454,0.162044741112894,58719,8.3,39113,"Montgomery County",0.156761457582962,0
"229","OH2013",0,0,0,0,0,"2013-39151",375108,0.485060302632842,0.514939697367158,0.221114985550828,0.091109760389008,0.230405643174766,0.284382097955789,0.17298751292961,59807,7.6,39151,"Stark County",0.119861919069232,0
"230","OH2013",0,0,0,0,0,"2013-39041",185383,0.494716344001338,0.505283655998662,0.279324425648522,0.0739172416025202,0.263535491388099,0.272026021803509,0.111196819557349,110852,5.3,39041,"Delaware County",0.0702782478011017,1
"231","OH2013",0,0,0,0,0,"2013-39023",136636,0.484938083667555,0.515061916332445,0.229485640680348,0.0910375010978073,0.227802336133962,0.277781843730788,0.173892678357095,56049,7.5,39023,"Clark County",0.205629851579311,1
"232","OH2013",0,0,0,0,0,"2013-39025",200440,0.492815805228497,0.507184194771503,0.245604669726601,0.0805428058271802,0.250329275593694,0.287712033526242,0.135811215326282,75825,7.4,39025,"Clermont County",0.304667911975946,0
"233","OH2013",0,0,0,0,0,"2013-39101",65959,0.529995906548007,0.470004093451993,0.211449536833487,0.0898891735775254,0.254218529692688,0.28833062963356,0.156112130262739,54751,7.9,39101,"Marion County",0.257947044988999,0
"234","OH2013",0,0,0,0,0,"2013-39095",436147,0.48501766606213,0.51498233393787,0.232779315230874,0.105512590938376,0.251665149594059,0.268278814252993,0.141764129983698,57207,8.7,39095,"Lucas County",0.1214501607496,1
"235","OH2013",0,0,0,0,0,"2013-39093",303087,0.492168915195967,0.507831084804033,0.230484976260942,0.0891988109024801,0.2352954762164,0.286729552900652,0.158291183719526,65972,7.3,39093,"Lorain County",0.155204126448434,0
"236","OH2013",0,0,0,0,0,"2013-39045",148783,0.497973558807122,0.502026441192878,0.248032369289502,0.0851172512988715,0.251426574272598,0.275864850150891,0.139558954988137,71763,6.7,39045,"Fairfield County",0.0940436765703615,1
"237","OH2013",0,0,0,0,0,"2013-39141",77276,0.523228427972462,0.476771572027538,0.220223614058699,0.0816036026709457,0.261711268699208,0.289546560380972,0.146914954190175,56902,8.7,39141,"Ross County",0.179694519317161,0
"238","OH2013",0,0,0,0,0,"2013-39003",105047,0.504450388873552,0.495549611126448,0.234856778394433,0.108294382514494,0.231858120650756,0.268774929317353,0.156215789122964,56189,7.8,39003,"Allen County",0.094968565404851,1
"239","OH2013",0,0,0,0,0,"2013-39007",99732,0.50257690610837,0.49742309389163,0.227820559098384,0.0813580395459832,0.230858701319536,0.291541330766454,0.168421369269643,50023,9.5,39007,"Ashtabula County",0.110208293675046,1
"240","OH2013",0,0,0,0,0,"2013-39035",1265478,0.475994841474921,0.524005158525079,0.216993104581826,0.0929593402651014,0.246389111466181,0.281195722090783,0.162462721596108,63539,7,39035,"Cuyahoga County",0.1876255785122,0
"241","OH2013",0,0,0,0,0,"2013-39155",206328,0.486918886433252,0.513081113566748,0.212884339498275,0.0825239424605483,0.223207708115234,0.293862199992245,0.187521809933698,53566,9.4,39155,"Trumbull County",0.150163241975954,0
"242","OH2013",0,0,0,0,0,"2013-39165",219244,0.502070752221269,0.497929247778731,0.263053949024831,0.075368083049023,0.258661582529054,0.279592600025542,0.12332378537155,92522,6.4,39165,"Warren County",0.0821284031957074,0
"243","OH2013",0,0,0,0,0,"2013-39061",805185,0.481142842949136,0.518857157050864,0.232981240336072,0.100371964206983,0.259943988027596,0.267241689797997,0.139461117631352,70632,7.3,39061,"Hamilton County",0.244866504250982,0
"244","OH2013",0,0,0,0,0,"2013-39085",230080,0.488047635605007,0.511952364394993,0.212947670375522,0.0786987134909597,0.234157684283727,0.299217663421419,0.174978268428373,70236,6.2,39085,"Lake County",0.165320177327643,1
"245","OH2013",0,0,0,0,0,"2013-39049",1218985,0.486992867016411,0.513007132983589,0.236694463016362,0.108450062962219,0.307716665914675,0.24050501031596,0.106633797790785,69197,6.4,39049,"Franklin County",0.129509850585228,1
"246","OH2014",0,0,0,0,0,"2014-39141",77093,0.52448341613376,0.475516583866239,0.217425706614089,0.0802666908798464,0.260620289779876,0.290337644144086,0.151349668582102,57808,6.4,39141,"Ross County",0.349926774582356,0
"247","OH2014",0,0,0,0,0,"2014-39057",164686,0.492628395856357,0.507371604143643,0.207163936218015,0.130751855045359,0.241526298531751,0.265978893166389,0.154579017038485,76826,5.3,39057,"Greene County",0.140397997802466,0
"248","OH2014",0,0,0,0,0,"2014-39089",169423,0.490104649309716,0.509895350690284,0.236963104183021,0.0917230836427168,0.238397384062376,0.281278220784663,0.151638207327222,69859,5.3,39089,"Licking County",0.106263651927505,1
"249","OH2014",0,0,0,0,0,"2014-39085",229873,0.488043397876219,0.511956602123781,0.210072518303585,0.079282908388545,0.23201071896221,0.298490905848012,0.180142948497649,71065,5.5,39085,"Lake County",0.196309383588536,0
"250","OH2014",0,0,0,0,0,"2014-39133",162459,0.489938999993845,0.510061000006155,0.19503382391865,0.1669836697259,0.220006278507193,0.272136354403265,0.145839873444992,66233,5.9,39133,"Portage County",0.179142832433501,0
"251","OH2014",0,0,0,0,0,"2014-39139",121994,0.507123301145958,0.492876698854042,0.218117284456613,0.0871846156368346,0.237733003262456,0.275439775726675,0.181525320917422,54461,6.6,39139,"Richland County",0.213216119138607,0
"252","OH2014",0,0,0,0,0,"2014-39113",532469,0.480968845134646,0.519031154865354,0.224841258364337,0.0960074671013712,0.244970129716472,0.268100114748464,0.166081030069356,58890,6.2,39113,"Montgomery County",0.286991949219307,0
"253","OH2014",0,0,0,0,0,"2014-39145",77321,0.492298340683644,0.507701659316356,0.220858498984752,0.0937778869905976,0.249621706910154,0.268335898397589,0.167406008716907,51031,8.8,39145,"Scioto County",0.16826736389759,0
"254","OH2014",0,0,0,0,0,"2014-39061",807654,0.481388069643684,0.518611930356316,0.232704846382238,0.0975764374348422,0.26269664980301,0.265003330634158,0.142018735745753,71440,5.5,39061,"Hamilton County",0.280177677277466,0
"255","OH2014",0,0,0,0,0,"2014-39153",542462,0.485158407409183,0.514841592590817,0.216759883641619,0.0913925768072234,0.245506597697166,0.284797829156697,0.161543112697295,67927,5.9,39153,"Summit County",0.191902100405393,0
"256","OH2014",0,0,0,0,0,"2014-39077",58610,0.492987544787579,0.507012455212421,0.247858727179662,0.0845248251151681,0.236341921173861,0.277051697662515,0.154222828868794,58912,8,39077,"Huron County",0.23844398269578,0
"257","OH2014",0,0,0,0,0,"2014-39165",221306,0.502155386659196,0.497844613340804,0.259848354766703,0.0776933295979323,0.25410517563916,0.280141523501396,0.128211616494808,93473,5,39165,"Warren County",0.121808724211514,0
"258","OH2014",0,0,0,0,0,"2014-39151",375565,0.485186319278953,0.514813680721047,0.219951273414722,0.0900696284265041,0.230663134211122,0.282009771943605,0.177306192004047,60719,5.8,39151,"Stark County",0.157025145314796,0
"259","OH2014",0,0,0,0,0,"2014-39041",189451,0.494486701046709,0.505513298953291,0.276504214810162,0.0751803896522056,0.260151701495373,0.271933111992019,0.11623058205024,114403,4.1,39041,"Delaware County",0.0581662815353783,1
"260","OH2014",0,0,0,0,0,"2014-39155",204982,0.48781844259496,0.51218155740504,0.210316027748778,0.0820657423578656,0.222521977539491,0.292235415792606,0.192860836561259,54573,7.3,39155,"Trumbull County",0.253442183501889,0
"261","OH2014",0,0,0,0,0,"2014-39049",1238527,0.487241699212048,0.512758300787952,0.236223352417832,0.104484601466096,0.31099120164518,0.239109845808771,0.10919099866212,70522,4.9,39049,"Franklin County",0.143739650948154,0
"262","OH2014",0,0,0,0,0,"2014-39055",93995,0.493164530028193,0.506835469971807,0.241555401883079,0.081961806479068,0.186850364381084,0.310207989786691,0.179424437470078,94494,5,39055,"Geauga County",0.116655177899146,1
"263","OH2014",0,0,0,0,0,"2014-39015",43933,0.496710900689687,0.503289099310313,0.235221815036533,0.0790521931122391,0.236268863951927,0.283932351535292,0.165524776364009,57066,7.5,39015,"Brown County",0.249342642125306,1
"264","OH2014",0,0,0,0,0,"2014-39045",150355,0.497808519836387,0.502191480163613,0.245804928336271,0.0857703435203352,0.249110438628579,0.275468058927206,0.143846230587609,74690,5.2,39045,"Fairfield County",0.086447091055386,1
"265","OH2014",0,0,0,0,0,"2014-39023",136316,0.484983420875026,0.515016579124974,0.228711229789607,0.0888450365327621,0.227970304292966,0.275881041110361,0.178592388274304,56194,5.8,39023,"Clark County",0.248985749227412,0
"266","OH2014",0,0,0,0,0,"2014-39007",99017,0.503115626609572,0.496884373390428,0.225910702202652,0.0802084490542028,0.228970782794874,0.291475201228072,0.1734348647202,50377,7.2,39007,"Ashtabula County",0.191580539450466,0
"267","OH2014",0,0,0,0,0,"2014-39035",1263283,0.47616804785626,0.52383195214374,0.214965292812458,0.0930884053691849,0.246965248483515,0.279341208581133,0.165639844753709,64370,6.2,39035,"Cuyahoga County",0.187327158945507,1
"268","OH2014",0,0,0,0,0,"2014-39017",373776,0.490331107401224,0.509668892598776,0.242088844655623,0.12198482513591,0.240411369376311,0.263406425238646,0.132108535593511,73643,5.6,39017,"Butler County",0.363482806728708,0
"269","OH2014",0,0,0,0,0,"2014-39101",65789,0.530438219155178,0.469561780844822,0.211479122649683,0.0875070300506164,0.254176230068856,0.28529085409415,0.161546763136695,55496,6,39101,"Marion County",0.349969567863664,0
"270","OH2014",0,0,0,0,0,"2014-39025",201450,0.493139736907421,0.506860263092579,0.241916108215438,0.0803574087862993,0.248895507570117,0.287604864730702,0.141226110697444,75606,5.5,39025,"Clermont County",0.38202024211153,0
"271","OH2014",0,0,0,0,0,"2014-39093",304461,0.492269945904402,0.507730054095598,0.228295249637885,0.0889539218487754,0.234325578645541,0.285530823323841,0.162894426543958,67033,6.4,39093,"Lorain County",0.164356904304836,0
"272","OH2014",0,0,0,0,0,"2014-39099",233389,0.486805290737781,0.513194709262219,0.204885405910304,0.0893229758043438,0.224980611768335,0.289126736907052,0.191684269609964,55344,6.7,39099,"Mahoning County",0.197252191214559,0
"273","OH2014",0,0,0,0,0,"2014-39103",175847,0.493872514174254,0.506127485825746,0.23557410703623,0.0776641057282751,0.234624417817762,0.296888772626203,0.155248596791529,81455,5,39103,"Medina County",0.102255878292781,0
"274","OH2014",0,0,0,0,0,"2014-39095",434597,0.484533947542206,0.515466052457794,0.232311773896276,0.101293842341296,0.253448597206147,0.267210772278686,0.145735014277595,58921,6.4,39095,"Lucas County",0.227436673819052,0
"275","OH2015",0,0,0,0,0,"2015-39151",374710,0.485687598409437,0.514312401590563,0.218510314643324,0.0890315177070268,0.230210029089162,0.280838515118358,0.181409623442129,62101,5.3,39151,"Stark County",0.159929630962377,0
"276","OH2015",0,0,0,0,0,"2015-39153",541833,0.485134718631017,0.514865281368983,0.214820802719657,0.0895663423970116,0.245837739672556,0.284288701500278,0.165486413710498,69216,5,39153,"Summit County",0.243556815162519,0
"277","OH2015",0,0,0,0,0,"2015-39017",376029,0.490041991442149,0.509958008557851,0.239949578356988,0.123567597180005,0.237617311430767,0.262766967441341,0.136098545590899,74035,4.6,39017,"Butler County",0.480931465937564,0
"278","OH2015",0,0,0,0,0,"2015-39007",98372,0.502754848940756,0.497245151059244,0.224809905257594,0.0790672142479567,0.228906599438865,0.290834790387509,0.176381490668076,50461,6,39007,"Ashtabula County",0.131803065942088,1
"279","OH2015",0,0,0,0,0,"2015-39071",42952,0.490244924566958,0.509755075433042,0.243830322220153,0.0758521139877072,0.234494319240082,0.273048984913392,0.172774259638666,50783,6.4,39071,"Highland County",0.32538465114117,0
"280","OH2015",0,0,0,0,0,"2015-39015",43695,0.497539764275089,0.502460235724911,0.232909943929511,0.0761185490330702,0.235175649387802,0.284632108936949,0.171163748712667,57182,6.2,39015,"Brown County",0.593079221697575,0
"281","OH2015",0,0,0,0,0,"2015-39165",223900,0.50268870031264,0.49731129968736,0.257056721750782,0.0782581509602501,0.250254577936579,0.282094685127289,0.1323358642251,95685,4.2,39165,"Warren County",0.164833451389724,0
"282","OH2015",0,0,0,0,0,"2015-39085",229878,0.488380793290354,0.511619206709646,0.207866781510192,0.0791767807271683,0.230870287717833,0.297831893439129,0.184254256605678,71996,4.5,39085,"Lake County",0.200658683940762,0
"283","OH2015",0,0,0,0,0,"2015-39063",75635,0.492153103721822,0.507846896278178,0.226376677464137,0.0956964368347987,0.248786937264494,0.268460368876843,0.160679579559728,65127,3.7,39063,"Hancock County",0.172019107353155,0
"284","OH2015",0,0,0,0,0,"2015-39145",76849,0.492472250777499,0.507527749222501,0.220575414123801,0.0907103540709703,0.251193899725436,0.266743874351,0.170776457728793,49864,7.7,39145,"Scioto County",0.169215750081354,0
"285","OH2015",0,0,0,0,0,"2015-39055",93929,0.493606873276624,0.506393126723376,0.237700816574221,0.0845745190516241,0.185533754218612,0.307402399684868,0.184788510470675,99376,4.2,39055,"Geauga County",0.159401500499458,0
"286","OH2015",0,0,0,0,0,"2015-39173",129306,0.493140302847509,0.506859697152491,0.207090158229317,0.176387793296521,0.231389108007362,0.243476714150929,0.141656226315871,69078,4.3,39173,"Wood County",0.146458028212441,0
"287","OH2015",0,0,0,0,0,"2015-39089",170612,0.49103814503083,0.50896185496917,0.235915410404895,0.0911659203338569,0.237093522143812,0.280654350221555,0.155170796895881,70738,4.4,39089,"Licking County",0.117253913349358,0
"288","OH2015",0,0,0,0,0,"2015-39155",203336,0.48760671991187,0.51239328008813,0.209082503836015,0.0808661525750482,0.221515127670457,0.29001258999882,0.19852362591966,55104,6.5,39155,"Trumbull County",0.407359963877478,0
"289","OH2015",0,0,0,0,0,"2015-39001",27946,0.494882988620912,0.505117011379088,0.243934731267444,0.0753596221283905,0.232376726544049,0.281507192442568,0.166821727617548,46793,7.9,39001,"Adams County",0.356836996859834,0
"290","OH2015",0,0,0,0,0,"2015-39057",164279,0.492065327887314,0.507934672112686,0.207439782321538,0.124367691549133,0.242069893291291,0.266236098344889,0.159886534493149,77718,4.4,39057,"Greene County",0.206778692063955,0
"291","OH2015",0,0,0,0,0,"2015-39061",809606,0.481557695965692,0.518442304034308,0.232950348688127,0.0951141666440219,0.26478805740076,0.26312552031482,0.144021906952271,71723,4.5,39061,"Hamilton County",0.396236741547156,0
"292","OH2015",0,0,0,0,0,"2015-39139",121702,0.50810997354193,0.49189002645807,0.217802501191435,0.0852245649208723,0.239010040919623,0.273101510246339,0.18486138272173,55076,5.6,39139,"Richland County",0.238277173868389,0
"293","OH2015",0,0,0,0,0,"2015-39023",135740,0.484573449241196,0.515426550758804,0.227876823338736,0.0883232650655665,0.226653897156328,0.274193310741123,0.182952703698247,57116,5,39023,"Clark County",0.536926573452291,0
"294","OH2015",0,0,0,0,0,"2015-39025",201942,0.492953422269761,0.507046577730239,0.238320904021947,0.0793792276990423,0.247932574699666,0.287602380881639,0.146764912697705,76668,4.5,39025,"Clermont County",0.465408742752744,0
"295","OH2015",0,0,0,0,0,"2015-39035",1258923,0.476241199819211,0.523758800180789,0.213118673659946,0.0921930888545209,0.247730798468214,0.277717541104579,0.16923989791274,64869,5.2,39035,"Cuyahoga County",0.199057106298883,0
"296","OH2015",0,0,0,0,0,"2015-39041",193298,0.494630053078666,0.505369946921334,0.272863661289822,0.0768657720204037,0.255398400397314,0.273267183312812,0.121604982979648,116369,3.5,39041,"Delaware County",0.0621719780532917,0
"297","OH2015",0,0,0,0,0,"2015-39043",75369,0.489007416842468,0.510992583157532,0.207737929387414,0.082341546259072,0.215194576019318,0.292149292149292,0.202576656184904,63692,5.5,39043,"Erie County",0.251489080079418,0
"298","OH2015",0,0,0,0,0,"2015-39045",151202,0.498022512929723,0.501977487070277,0.243078795254031,0.0852898771180275,0.246868427666301,0.276934167537466,0.147828732424174,74598,4.4,39045,"Fairfield County",0.0924653915248864,0
"299","OH2015",0,0,0,0,0,"2015-39049",1257552,0.487519402776187,0.512480597223813,0.235606161812792,0.100430041859104,0.313867736682062,0.238612796926091,0.111483262719951,71665,4.1,39049,"Franklin County",0.186942468056006,0
"300","OH2015",0,0,0,0,0,"2015-39133",162615,0.490065492113274,0.509934507886726,0.192700550379731,0.166891123205116,0.219192571411001,0.271463272145866,0.149752482858285,66550,4.9,39133,"Portage County",0.172546602988754,1
"301","OH2015",0,0,0,0,0,"2015-39099",231904,0.487050676141852,0.512949323858148,0.204399234165862,0.0875965916931144,0.226322098799503,0.287032565199393,0.194649510142128,56184,6.1,39099,"Mahoning County",0.2501078050884,0
"302","OH2015",0,0,0,0,0,"2015-39141",77050,0.523452303698897,0.476547696301103,0.216651524983777,0.0795846852693056,0.258481505515899,0.29069435431538,0.154587929915639,57190,5.4,39141,"Ross County",0.479460930413373,0
"303","OH2015",0,0,0,0,0,"2015-39093",305402,0.492563899385073,0.507436100614927,0.226308275649799,0.0889745319284091,0.232771887544941,0.284202461018592,0.167742843858259,67743,5.6,39093,"Lorain County",0.173686780469741,0
"304","OH2015",0,0,0,0,0,"2015-39095",433585,0.484525525560155,0.515474474439845,0.232374274940323,0.0964447570833862,0.255214087203201,0.266256904643841,0.149709976129248,59179,5.3,39095,"Lucas County",0.228274178040024,0
"305","OH2015",0,0,0,0,0,"2015-39101",65382,0.529243522682084,0.470756477317916,0.211006087302316,0.0857269584901043,0.254060750665321,0.28393135725429,0.165274846287969,55305,5.1,39101,"Marion County",0.33662305867952,1
"306","OH2015",0,0,0,0,0,"2015-39103",176152,0.494039238839184,0.505960761160816,0.232350470048594,0.0780064943912076,0.232838684772242,0.295784322630456,0.1610200281575,82713,4.1,39103,"Medina County",0.187080132656821,0
"307","OH2015",0,0,0,0,0,"2015-39113",531837,0.481493389892016,0.518506610107984,0.224226595742681,0.0944894770390176,0.245612847545395,0.266324080498348,0.169346999174559,60110,5,39113,"Montgomery County",0.392666714262632,0
"308","OH2016",0,0,0,0,0,"2016-39165",226582,0.503054081965911,0.496945918034089,0.2526943887864,0.079136912905703,0.247614550140788,0.283831019233655,0.136723128933455,100123,4.2,39165,"Warren County",0.206991011305232,0
"309","OH2016",0,0,0,0,0,"2016-39035",1254482,0.47649388353121,0.52350611646879,0.211088720284548,0.0910909841671702,0.249373047999094,0.275295301168132,0.173151946381056,66851,5.6,39035,"Cuyahoga County",0.410612861707509,0
"310","OH2016",0,0,0,0,0,"2016-39037",51614,0.49436199480761,0.50563800519239,0.239024295733716,0.0782539621033053,0.217092261789437,0.275642267601813,0.189987212771729,58006,4.1,39037,"Darke County",0.386264436633319,0
