,State,Year,1_Include the treatment of pain?,3_max_amount_prescription,3_1_max_amount_prescriptions_det,4_prescrib_duration,4_1_prescrib_duration_det,5_unprof_excessive_Rx,5_1_excess_Rx_factors,8_pracitioner_education,9_hc_facility_methods,10_integrative_care,11_individual_care,14_risk_benefit_before,16_PMPdata_submit,16_1_PMPdata_timeframe,17_data_other state PMP,18_PMP_pract_registration,19_prac_checkPMP,20_PMP_teach,21PMP_eval_outcomes,key2,Population,percent_male,percent_female,under_18,18-24,25-44,45-64,over_65,Mean_income,Unemployment_rate,County,FIPS County Code,Prescribing Rate,outcome1_avg,outcome2_med,outcome3_medbyyear
1825,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24001,72055,0.519866768,0.480133232,0.175948928,0.124404968,0.242037333,0.260786899,0.196821872,55075,6.3,Allegany,24001,127.2,1,0,0
1826,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24043,149665,0.508970033,0.491029967,0.221701801,0.080620051,0.252470517,0.280105569,0.165102061,72310,5.2,Washington,24043,113.1,1,0,0
1827,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24019,32261,0.475837699,0.524162301,0.212175692,0.071634481,0.222094789,0.28845975,0.205635287,66790,6.2,Dorchester,24019,69.5,0,0,0
1828,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24023,29371,0.495488747,0.504511253,0.190970685,0.078002111,0.221715297,0.297197916,0.21211399,61003,5.7,Garrett,24023,96.7,1,1,1
1829,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24031,1040245,0.482981413,0.517018587,0.234488991,0.079219799,0.26631034,0.27435556,0.145625309,135849,3.5,Montgomery,24031,34.7,1,0,0
1830,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24045,102136,0.475473878,0.524526122,0.22087217,0.150710817,0.228381765,0.248511788,0.151523459,69617,6.3,Wicomico,24045,77.4,1,1,1
1831,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24017,157336,0.483137998,0.516862002,0.242112422,0.090265419,0.257544364,0.291725988,0.118351808,105550,4.3,Charles,24017,78.5,1,0,0
1832,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24015,102567,0.496972711,0.503027289,0.231078222,0.081039711,0.242885138,0.296898613,0.148098316,81578,5.2,Cecil,24015,74,1,1,1
1833,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24021,247224,0.492431965,0.507568035,0.234455393,0.087414652,0.251735268,0.288560172,0.137834514,103005,3.9,Frederick,24021,67.4,1,1,1
1834,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24011,32836,0.490741869,0.509258131,0.238275064,0.076958217,0.243330491,0.283073456,0.158362773,63106,4.8,Caroline,24011,46.4,1,0,0
1835,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24013,167110,0.494428819,0.505571181,0.220100533,0.087343666,0.221704267,0.310478128,0.160373407,104584,3.7,Carroll,24013,72.4,1,1,1
1836,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24025,250361,0.489157656,0.510842344,0.225718063,0.083044084,0.244383111,0.292909039,0.153945702,96509,4.2,Harford,24025,72.9,1,1,1
1837,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24047,51424,0.486543248,0.513456752,0.175171126,0.066583696,0.195025669,0.294551182,0.268668326,76373,9.3,Worcester,24047,76.5,1,1,1
1838,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24041,37123,0.472725803,0.527274197,0.184764162,0.062925949,0.189559033,0.282762708,0.279988148,91003,4.2,Talbot,24041,104.1,1,1,1
1839,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24003,567665,0.495551073,0.504448927,0.223663604,0.088649115,0.271799389,0.274831106,0.141056785,113363,3.8,Anne Arundel,24003,69.8,1,1,1
1840,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24005,828616,0.47430052,0.52569948,0.216056654,0.08937071,0.260194107,0.269659287,0.164719243,91300,4.7,Baltimore,24005,71.4,1,1,1
1841,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24039,25837,0.537214073,0.462785927,0.172659364,0.17428494,0.242133375,0.252738321,0.158184,50909,7.3,Somerset,24039,49.3,1,1,1
1842,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24033,907939,0.481649098,0.518350902,0.22486753,0.10029969,0.282460606,0.269568771,0.122803404,92135,4.5,Prince George’s,24033,38.7,1,0,0
1843,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24009,91028,0.494814782,0.505185218,0.236015292,0.084281759,0.229226172,0.310025487,0.14045129,111784,3.9,Calvert,24009,90.1,1,1,1
1844,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24035,49074,0.496902637,0.503097363,0.217671272,0.074214452,0.211415413,0.314361984,0.182336879,105339,3.9,Queen Anne’s,24035,67.4,1,0,1
1845,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24037,111689,0.499583665,0.500416335,0.245709067,0.094548255,0.262604196,0.274136218,0.123002265,100183,4.3,St. Mary’s,24037,66.8,1,1,1
1846,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24029,19662,0.476655478,0.523344522,0.162241888,0.118502696,0.189706032,0.271691588,0.257857797,72729,4.9,Kent,24029,117.1,1,1,1
1847,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24027,315619,0.4897804,0.5102196,0.245409814,0.081040748,0.261647746,0.282242197,0.129659495,137054,3.3,Howard,24027,35.5,0,0,0
1848,MD,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2016-24510,615849,0.46944462,0.53055538,0.209234731,0.099418851,0.310074385,0.249559551,0.131712481,65059,6.6,Baltimore City,24510,54.6,1,1,1
1849,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24029,19437,0.477645727,0.522354273,0.158460668,0.11647888,0.192673767,0.268199825,0.26418686,78160,4.6,KENT,24029,96.6,1,1,1
1850,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24011,33108,0.490848133,0.509151867,0.237314244,0.075903105,0.244140389,0.282378881,0.16026338,66763,4.4,CAROLINE,24011,40.8,1,1,0
1851,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24005,828603,0.474140209,0.525859791,0.216245898,0.088561108,0.259230295,0.267928067,0.168034632,95245,4.4,BALTIMORE,24005,63.5,1,1,1
1852,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24009,91365,0.495069228,0.504930772,0.23371094,0.083992776,0.230843321,0.307141684,0.144311279,117132,3.7,CALVERT,24009,78.5,1,1,1
1853,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24023,29261,0.49290865,0.50709135,0.188578654,0.074843649,0.220566625,0.297939237,0.218071836,63130,5.3,GARRETT,24023,77.6,1,1,1
1854,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24025,251890,0.489094446,0.510905554,0.223609512,0.082532058,0.245670729,0.290225892,0.157961809,100608,4,HARFORD,24025,64.6,1,1,1
1855,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24510,609841,0.469301015,0.530698985,0.206991658,0.096461209,0.314167135,0.246938136,0.135441861,68623,6.3,BALTIMORE CITY,24510,48.5,1,1,0
1856,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24027,319374,0.489297814,0.510702186,0.245229731,0.080748589,0.261063831,0.278970737,0.133987112,140873,3.2,HOWARD,24027,31.5,1,0,0
1857,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24003,571592,0.49562975,0.50437025,0.222952736,0.087564207,0.273065403,0.272500315,0.14391734,116281,3.6,ANNE ARUNDEL,24003,61.4,1,1,1
1858,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24021,250959,0.492741842,0.507258158,0.232528023,0.086818962,0.25343582,0.286106495,0.141110699,106439,3.7,FREDERICK,24021,61.4,1,1,0
1859,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24031,1048244,0.483437062,0.516562938,0.233477129,0.078991151,0.265137697,0.272198076,0.150195947,140141,3.4,MONTGOMERY,24031,29.9,1,1,0
1860,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24045,102363,0.473911472,0.526088528,0.220997821,0.148178541,0.228500532,0.24678839,0.155534715,72948,5.9,WICOMICO,24045,66.3,1,1,1
1861,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24047,51577,0.486205091,0.513794909,0.173565737,0.065474921,0.195881885,0.291253853,0.273823604,79530,8.8,WORCESTER,24047,63,1,1,1
1862,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24043,150288,0.50882306,0.49117694,0.220430108,0.080146119,0.251869743,0.278951081,0.168602949,75383,4.8,WASHINGTON,24043,100.2,1,1,1
1863,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24015,102573,0.497070379,0.502929621,0.228607918,0.07976758,0.242929426,0.296228052,0.152467023,85903,4.9,CECIL,24015,64.1,1,1,1
1864,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24041,37020,0.473635873,0.526364127,0.183954619,0.060561858,0.189519179,0.27917342,0.286790924,100213,4.1,TALBOT,24041,96.3,1,1,0
1865,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24017,159451,0.482417796,0.517582204,0.241591461,0.088158745,0.257295345,0.291236806,0.121717644,108430,4.1,CHARLES,24017,71.3,1,1,0
1866,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24019,32145,0.47593716,0.52406284,0.212132524,0.068906517,0.223238451,0.285145435,0.210577073,69144,5.9,DORCHESTER,24019,67.9,0,0,0
1867,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24013,167620,0.495036392,0.504963608,0.218112397,0.085819115,0.224752416,0.307081494,0.164234578,108542,3.5,CARROLL,24013,64.5,1,1,1
1868,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24037,112413,0.499266099,0.500733901,0.244811543,0.092818446,0.263661676,0.272050386,0.126657949,101264,4.1,SAINT MARYS,24037,56.9,1,1,1
1869,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24035,49667,0.49628526,0.50371474,0.216220025,0.073912256,0.211871061,0.312823404,0.185173254,107343,3.8,QUEEN ANNE’S,24035,57.8,1,1,1
1870,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24001,71386,0.520256073,0.479743927,0.174670103,0.122727145,0.24223237,0.260149049,0.200221332,56646,5.9,ALLEGANY,24001,109.9,1,1,1
1871,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24033,908801,0.481601583,0.518398417,0.223524182,0.098316353,0.280998811,0.269710311,0.127450344,95699,4.3,PRINCE GEORGE’S,24033,34.2,1,1,0
1872,MD,2017,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,1,0,1,0,2017-24039,25913,0.537876741,0.462123259,0.171805657,0.169567399,0.244819203,0.25045344,0.163354301,53494,7,SOMERSET,24039,42.2,1,1,0
1873,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39057,163913,0.491193499,0.508806501,0.208909604,0.132307993,0.240115183,0.268923148,0.149744072,75764,7,Greene,39057,94.3,0,0,0
1874,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39001,28107,0.494182944,0.505817056,0.244423097,0.077525172,0.236595866,0.281211086,0.160244779,45859,12.7,Adams,39001,89.8,1,1,1
1875,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39053,30682,0.492145232,0.507854768,0.23254677,0.088325403,0.232644547,0.276709471,0.169773809,54833,9.7,Gallia,39053,131.8,1,1,1
1876,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39055,93858,0.493309041,0.506690959,0.245413284,0.079854674,0.187517313,0.313675979,0.17353875,92481,5.7,Geauga,39055,65.9,0,0,0
1877,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39047,28683,0.494055712,0.505944288,0.239166057,0.082313566,0.24226894,0.276784158,0.15946728,50683,7.7,Fayette,39047,117.9,1,1,1
1878,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39137,34121,0.498725125,0.501274875,0.257114387,0.084552035,0.222941883,0.283725565,0.151666129,67868,6,Putnam,39137,42.8,0,0,0
1879,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39139,122310,0.506769684,0.493230316,0.219049955,0.087188292,0.238410596,0.278309214,0.177041943,54211,8.6,Richland,39139,92.3,1,0,1
1880,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39141,77276,0.523228428,0.476771572,0.220223614,0.081603603,0.261711269,0.28954656,0.146914954,56902,8.7,Ross,39141,125.2,1,1,1
1881,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39051,42198,0.493103939,0.506896061,0.245390777,0.081994407,0.227522631,0.292265036,0.152827148,64226,7.9,Fulton,39051,90.4,0,0,0
1882,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39077,58822,0.493539832,0.506460168,0.251181531,0.085070212,0.237037163,0.277600218,0.149110877,57894,10.2,Huron,39077,116.8,0,0,0
1883,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39079,32809,0.489987503,0.510012497,0.242616355,0.080648603,0.248803682,0.275869426,0.152061934,47537,10.5,Jackson,39079,184.6,1,1,1
1884,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39143,60049,0.493147263,0.506852737,0.234941464,0.079851455,0.232343586,0.288347849,0.164515646,56439,7.6,Sandusky,39143,87.2,0,0,1
1885,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39135,41673,0.496196578,0.503803422,0.234252394,0.076740335,0.231636791,0.291003767,0.166366712,59273,7.5,Preble,39135,74.5,1,1,1
1886,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39093,303087,0.492168915,0.507831085,0.230484976,0.089198811,0.235295476,0.286729553,0.158291184,65972,7.3,Lorain,39093,90,0,0,0
1887,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39021,39460,0.497288393,0.502711607,0.236543335,0.088621389,0.232209833,0.282792701,0.159832742,60528,6.9,Champaign,39021,84.4,0,0,0
1888,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39091,45395,0.493446415,0.506553585,0.243330763,0.077982157,0.231192863,0.287344421,0.160149796,57199,6.8,Logan,39091,100.3,1,0,1
1889,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39049,1218985,0.486992867,0.513007133,0.236694463,0.108450063,0.307716666,0.24050501,0.106633798,69197,6.4,Franklin,39049,96.7,1,1,1
1890,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39075,43602,0.500710977,0.499289023,0.335970827,0.099949544,0.228659236,0.214233292,0.121187102,56607,5.2,Holmes,39075,30.5,0,0,1
1891,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39149,49163,0.502186604,0.497813396,0.26401969,0.082155279,0.233590302,0.278359742,0.141874987,63549,6.7,Shelby,39149,84.8,1,0,1
1892,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39151,375108,0.485060303,0.514939697,0.221114986,0.09110976,0.230405643,0.284382098,0.172987513,59807,7.6,Stark,39151,113.3,0,0,0
1893,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39081,68161,0.482827423,0.517172577,0.196109212,0.098766157,0.213377151,0.298543155,0.193204325,52864,10.9,Jefferson,39081,146.6,0,0,0
1894,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39045,148783,0.497973559,0.502026441,0.248032369,0.085117251,0.251426574,0.27586485,0.139558955,71763,6.7,Fairfield,39045,87.9,1,1,1
1895,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39043,76056,0.489205322,0.510794678,0.211475755,0.08108499,0.218680972,0.298451141,0.190307142,61916,8.1,Erie,39043,113.5,0,0,0
1896,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39175,22456,0.49447809,0.50552191,0.238466334,0.076816886,0.235171001,0.276006413,0.173539366,54131,6.3,Wyandot,39175,54.9,0,0,0
1897,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39127,36002,0.500111105,0.499888895,0.246736292,0.083995334,0.239514471,0.284761958,0.144991945,50003,9.6,Perry,39127,99,1,1,1
1898,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39095,436147,0.485017666,0.514982334,0.232779315,0.105512591,0.25166515,0.268278814,0.14176413,57207,8.7,Lucas,39095,113.5,0,0,0
1899,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39073,28653,0.494782396,0.505217604,0.23498412,0.0776533,0.231598785,0.288172268,0.167591526,53061,8.1,Hocking,39073,102.4,1,0,1
1900,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39097,43259,0.542869692,0.457130308,0.213458471,0.085947433,0.278577868,0.284819344,0.137196884,69267,6.3,Madison,39097,74.8,0,0,0
1901,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39069,27819,0.495273015,0.504726985,0.243394802,0.081670801,0.230669686,0.281857723,0.162406988,58759,8.8,Henry,39069,67.4,0,0,0
1902,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39153,541934,0.484612517,0.515387483,0.218722206,0.092804659,0.244760432,0.286272867,0.157439836,66568,7.6,Summit,39153,94.4,1,0,1
1903,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39059,39703,0.493010604,0.506989396,0.228924766,0.081404428,0.228949953,0.286527466,0.174193386,50388,8.7,Guernsey,39059,125.6,0,0,0
1904,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39133,161691,0.489915951,0.510084049,0.196887891,0.165970895,0.222046991,0.273404209,0.141690014,65457,7.7,Portage,39133,70.4,1,1,1
1905,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39099,234387,0.486281236,0.513718764,0.206875808,0.089181567,0.224517571,0.291935986,0.187489067,56335,8.5,Mahoning,39099,117.8,0,0,1
1906,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39019,28259,0.499168407,0.500831593,0.219399129,0.074135674,0.215471177,0.305601755,0.185392264,54849,7.9,Carroll,39019,49.8,0,0,0
1907,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39015,44112,0.495987486,0.504012514,0.236919659,0.080544976,0.235740841,0.286883388,0.159911135,55432,10.2,Brown,39015,109,0,0,0
1908,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39067,15601,0.493173515,0.506826485,0.212101788,0.074161913,0.209858342,0.311518492,0.192359464,50896,7.9,Harrison,39067,76.8,0,0,0
1909,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39121,14678,0.57991552,0.42008448,0.183948767,0.063768906,0.181291729,0.334854885,0.236135713,46315,9.6,Noble,39121,36.4,0,0,0
1910,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39089,168464,0.489849463,0.510150537,0.238899706,0.092055276,0.239772296,0.282303638,0.146969085,68701,6.9,Licking,39089,79.8,1,1,1
1911,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39071,43190,0.490622829,0.509377171,0.247974068,0.078374624,0.238342209,0.271752721,0.163556379,48468,10.5,Highland,39071,129.2,1,1,1
1912,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39145,78143,0.493147179,0.506852821,0.220966689,0.096285016,0.250310329,0.268507736,0.16393023,49798,11.9,Scioto,39145,128.3,0,0,0
1913,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39147,55845,0.500581968,0.499418032,0.226949593,0.109732295,0.22734354,0.27746441,0.158510162,56020,7.8,Seneca,39147,86.2,0,0,0
1914,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39131,28403,0.498855755,0.501144245,0.240749217,0.082948984,0.23796782,0.27947752,0.158856459,51535,12.2,Pike,39131,128.4,0,0,0
1915,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39023,136636,0.484938084,0.515061916,0.229485641,0.091037501,0.227802336,0.277781844,0.173892678,56049,7.5,Clark,39023,114.6,1,0,1
1916,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39003,105047,0.504450389,0.495549611,0.234856778,0.108294383,0.231858121,0.268774929,0.156215789,56189,7.8,Allen,39003,113.8,0,0,0
1917,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39061,805185,0.481142843,0.518857157,0.23298124,0.100371964,0.259943988,0.26724169,0.139461118,70632,7.3,Hamilton,39061,91.5,1,1,1
1918,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39173,129002,0.491062154,0.508937846,0.207624688,0.179431327,0.231732841,0.248507775,0.132703369,66861,7,Wood,39173,53.7,1,1,1
1919,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39125,19143,0.500600742,0.499399258,0.241968344,0.079036724,0.226714726,0.289818733,0.162461474,57147,7.6,Paulding,39125,49.3,1,1,1
1920,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39123,41037,0.494383118,0.505616882,0.19821137,0.069766308,0.200185199,0.320028267,0.211808855,65723,9.7,Ottawa,39123,80.3,1,0,1
1921,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39013,69559,0.50886298,0.49113702,0.192972872,0.083626849,0.241032792,0.298049138,0.184318348,53195,8.2,Belmont,39013,127.6,1,1,1
1922,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39157,92610,0.492851744,0.507148256,0.231033366,0.078425656,0.233182162,0.282388511,0.174970306,54561,7.3,Tuscarawas,39157,93.9,0,0,0
1923,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39119,85640,0.484528258,0.515471742,0.233477347,0.094161607,0.234598319,0.275957496,0.161805231,51460,9.1,Muskingum,39119,119.4,1,1,1
1924,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39085,230080,0.488047636,0.511952364,0.21294767,0.078698713,0.234157684,0.299217663,0.174978268,70236,6.2,Lake,39085,88.1,0,0,1
1925,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39083,60856,0.490551466,0.509448534,0.234438675,0.118344945,0.220487709,0.267828973,0.158899698,62500,6.9,Knox,39083,63,0,0,0
1926,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39129,56350,0.527275954,0.472724046,0.225536823,0.092262644,0.267275954,0.272795031,0.142129547,67287,7.3,Pickaway,39129,86.8,1,1,1
1927,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39005,53152,0.489840458,0.510159542,0.232540638,0.106562312,0.222569235,0.269999247,0.168328567,57197,8.1,Ashland,39005,55.3,0,0,0
1928,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39063,75576,0.489044141,0.510955859,0.227836879,0.100653647,0.24637451,0.272335133,0.152799831,63169,6.2,Hancock,39063,74.5,1,0,1
1929,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39155,206328,0.486918886,0.513081114,0.212884339,0.082523942,0.223207708,0.2938622,0.18752181,53566,9.4,Trumbull,39155,107.6,1,1,1
1930,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39115,14903,0.498087633,0.501912367,0.223713346,0.078507683,0.218479501,0.294101859,0.185197611,51300,10.1,Morgan,39115,48.2,0,0,0
1931,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39041,185383,0.494716344,0.505283656,0.279324426,0.073917242,0.263535491,0.272026022,0.11119682,110852,5.3,Delaware,39041,66.4,1,1,1
1932,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39087,61850,0.487049313,0.512950687,0.22716249,0.081164107,0.24567502,0.278172999,0.167825384,53143,8.8,Lawrence,39087,107.1,1,1,1
1933,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39017,371398,0.490209963,0.509790037,0.243711598,0.120671086,0.242368026,0.265206059,0.128043231,71993,7.5,Butler,39017,95.4,1,1,1
1934,OH,2013,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2013-39101,65959,0.529995907,0.470004093,0.211449537,0.089889174,0.25421853,0.28833063,0.15611213,54751,7.9,Marion,39101,114.7,1,0,1
